Id,prediction1
16013,2 - Medium
16013,2 - Medium
16014,2 - Medium
16015,2 - Medium
16015,2 - Medium
16016,2 - Medium
16016,2 - Medium
16017,2 - Medium
16017,2 - Medium
16017,2 - Medium
16017,2 - Medium
16017,2 - Medium
16017,2 - Medium
16017,2 - Medium
16018,2 - Medium
16019,2 - Medium
16020,2 - Medium
16021,2 - Medium
16022,2 - Medium
16023,2 - Medium
16023,2 - Medium
16024,2 - Medium
16024,2 - Medium
16024,2 - Medium
16025,2 - Medium
16026,2 - Medium
16026,2 - Medium
16027,2 - Medium
16027,2 - Medium
16027,2 - Medium
16028,2 - Medium
16029,2 - Medium
16029,2 - Medium
16029,2 - Medium
16029,2 - Medium
16029,2 - Medium
16030,2 - Medium
16031,2 - Medium
16032,2 - Medium
16032,2 - Medium
16033,2 - Medium
16033,2 - Medium
16033,2 - Medium
16034,2 - Medium
16035,2 - Medium
16035,2 - Medium
16036,2 - Medium
16036,2 - Medium
16037,2 - Medium
16037,2 - Medium
16037,2 - Medium
16038,2 - Medium
16039,2 - Medium
16039,2 - Medium
16039,2 - Medium
16039,2 - Medium
16040,2 - Medium
16041,2 - Medium
16042,2 - Medium
16043,2 - Medium
16043,2 - Medium
16044,2 - Medium
16044,2 - Medium
16044,2 - Medium
16044,2 - Medium
16045,2 - Medium
16045,2 - Medium
16045,2 - Medium
16046,2 - Medium
16046,2 - Medium
16046,2 - Medium
16046,2 - Medium
16046,2 - Medium
16046,2 - Medium
16047,2 - Medium
16048,2 - Medium
16048,2 - Medium
16048,2 - Medium
16049,2 - Medium
16049,2 - Medium
16050,2 - Medium
16050,2 - Medium
16051,2 - Medium
16051,2 - Medium
16052,2 - Medium
16052,2 - Medium
16052,2 - Medium
16052,2 - Medium
16053,2 - Medium
16054,2 - Medium
16054,2 - Medium
16055,2 - Medium
16056,2 - Medium
16057,2 - Medium
16058,2 - Medium
16059,2 - Medium
16060,2 - Medium
16061,2 - Medium
16061,2 - Medium
16061,2 - Medium
16062,2 - Medium
16063,2 - Medium
16064,2 - Medium
16064,2 - Medium
16064,2 - Medium
16065,2 - Medium
16065,2 - Medium
16066,2 - Medium
16066,2 - Medium
16067,2 - Medium
16067,2 - Medium
16068,2 - Medium
16069,2 - Medium
16069,2 - Medium
16069,2 - Medium
16070,2 - Medium
16070,2 - Medium
16070,2 - Medium
16070,2 - Medium
16070,2 - Medium
16071,2 - Medium
16071,2 - Medium
16071,2 - Medium
16071,2 - Medium
16072,2 - Medium
16073,2 - Medium
16073,2 - Medium
16073,2 - Medium
16074,2 - Medium
16075,2 - Medium
16075,2 - Medium
16075,2 - Medium
16076,2 - Medium
16076,2 - Medium
16077,2 - Medium
16077,2 - Medium
16077,2 - Medium
16077,2 - Medium
16077,2 - Medium
16077,2 - Medium
16078,2 - Medium
16078,2 - Medium
16078,2 - Medium
16079,2 - Medium
16080,2 - Medium
16081,2 - Medium
16082,2 - Medium
16082,2 - Medium
16083,2 - Medium
16083,2 - Medium
16084,2 - Medium
16084,2 - Medium
16085,2 - Medium
16086,2 - Medium
16086,2 - Medium
16087,2 - Medium
16088,2 - Medium
16088,2 - Medium
16089,2 - Medium
16089,2 - Medium
16090,2 - Medium
16091,2 - Medium
16092,2 - Medium
16093,2 - Medium
16093,2 - Medium
16094,2 - Medium
16095,2 - Medium
16095,2 - Medium
16096,2 - Medium
16097,2 - Medium
16098,2 - Medium
16098,2 - Medium
16099,2 - Medium
16099,2 - Medium
16100,2 - Medium
16101,2 - Medium
16101,2 - Medium
16102,2 - Medium
16102,2 - Medium
16103,2 - Medium
16103,2 - Medium
16103,2 - Medium
16103,2 - Medium
16104,2 - Medium
16105,2 - Medium
16105,2 - Medium
16105,2 - Medium
16105,2 - Medium
16106,2 - Medium
16107,2 - Medium
16107,2 - Medium
16107,2 - Medium
16108,2 - Medium
16108,2 - Medium
16109,2 - Medium
16109,2 - Medium
16109,2 - Medium
16110,2 - Medium
16111,2 - Medium
16111,2 - Medium
16112,2 - Medium
16113,2 - Medium
16114,2 - Medium
16114,2 - Medium
16114,2 - Medium
16115,2 - Medium
16115,2 - Medium
16115,2 - Medium
16115,2 - Medium
16115,2 - Medium
16116,2 - Medium
16117,2 - Medium
16117,2 - Medium
16118,2 - Medium
16118,2 - Medium
16118,2 - Medium
16119,2 - Medium
16119,2 - Medium
16119,2 - Medium
16120,2 - Medium
16120,2 - Medium
16121,2 - Medium
16121,2 - Medium
16122,2 - Medium
16122,2 - Medium
16123,2 - Medium
16123,2 - Medium
16123,2 - Medium
16123,2 - Medium
16124,2 - Medium
16125,2 - Medium
16125,2 - Medium
16126,2 - Medium
16126,2 - Medium
16127,2 - Medium
16127,2 - Medium
16128,2 - Medium
16128,2 - Medium
16128,2 - Medium
16128,2 - Medium
16128,2 - Medium
16129,2 - Medium
16129,2 - Medium
16129,2 - Medium
16130,2 - Medium
16130,2 - Medium
16130,2 - Medium
16131,2 - Medium
16131,2 - Medium
16132,2 - Medium
16133,2 - Medium
16133,2 - Medium
16134,2 - Medium
16134,2 - Medium
16135,2 - Medium
16136,2 - Medium
16137,2 - Medium
16138,2 - Medium
16139,2 - Medium
16139,2 - Medium
16140,2 - Medium
16141,2 - Medium
16141,2 - Medium
16141,2 - Medium
16141,2 - Medium
16142,2 - Medium
16143,2 - Medium
16143,2 - Medium
16144,2 - Medium
16145,2 - Medium
16145,2 - Medium
16145,2 - Medium
16145,2 - Medium
16146,2 - Medium
16146,2 - Medium
16147,2 - Medium
16147,2 - Medium
16147,2 - Medium
16148,2 - Medium
16148,2 - Medium
16149,2 - Medium
16150,2 - Medium
16150,2 - Medium
16151,2 - Medium
16152,2 - Medium
16153,2 - Medium
16154,2 - Medium
16155,2 - Medium
16156,2 - Medium
16156,2 - Medium
16156,2 - Medium
16157,2 - Medium
16158,2 - Medium
16159,2 - Medium
16160,2 - Medium
16160,2 - Medium
16160,2 - Medium
16161,2 - Medium
16162,2 - Medium
16162,2 - Medium
16163,2 - Medium
16163,2 - Medium
16163,2 - Medium
16163,2 - Medium
16164,2 - Medium
16164,2 - Medium
16165,2 - Medium
16166,2 - Medium
16166,2 - Medium
16166,2 - Medium
16167,2 - Medium
16167,2 - Medium
16168,2 - Medium
16168,2 - Medium
16169,2 - Medium
16169,2 - Medium
16170,2 - Medium
16170,2 - Medium
16170,2 - Medium
16170,2 - Medium
16170,2 - Medium
16170,2 - Medium
16171,2 - Medium
16171,2 - Medium
16172,2 - Medium
16172,2 - Medium
16173,2 - Medium
16173,2 - Medium
16173,2 - Medium
16174,2 - Medium
16175,2 - Medium
16176,2 - Medium
16176,2 - Medium
16176,2 - Medium
16176,2 - Medium
16177,2 - Medium
16177,2 - Medium
16177,2 - Medium
16178,2 - Medium
16178,2 - Medium
16178,2 - Medium
16179,2 - Medium
16179,2 - Medium
16180,2 - Medium
16181,2 - Medium
16181,2 - Medium
16182,2 - Medium
16183,2 - Medium
16184,2 - Medium
16185,2 - Medium
16185,2 - Medium
16185,2 - Medium
16186,2 - Medium
16187,2 - Medium
16187,2 - Medium
16188,2 - Medium
16188,2 - Medium
16189,2 - Medium
16190,2 - Medium
16190,2 - Medium
16190,2 - Medium
16190,2 - Medium
16190,2 - Medium
16191,2 - Medium
16191,2 - Medium
16192,2 - Medium
16193,2 - Medium
16194,2 - Medium
16195,2 - Medium
16195,2 - Medium
16195,2 - Medium
16196,2 - Medium
16196,2 - Medium
16196,2 - Medium
16196,2 - Medium
16197,2 - Medium
16198,2 - Medium
16198,2 - Medium
16199,2 - Medium
16199,2 - Medium
16199,2 - Medium
16200,2 - Medium
16201,2 - Medium
16202,2 - Medium
16203,2 - Medium
16203,2 - Medium
16203,2 - Medium
16204,2 - Medium
16205,2 - Medium
16205,2 - Medium
16205,2 - Medium
16206,2 - Medium
16207,2 - Medium
16207,2 - Medium
16208,2 - Medium
16209,2 - Medium
16209,2 - Medium
16210,2 - Medium
16211,2 - Medium
16211,2 - Medium
16212,2 - Medium
16212,2 - Medium
16213,2 - Medium
16214,2 - Medium
16215,2 - Medium
16216,2 - Medium
16216,2 - Medium
16217,2 - Medium
16217,2 - Medium
16218,2 - Medium
16219,2 - Medium
16220,2 - Medium
16220,2 - Medium
16221,2 - Medium
16221,2 - Medium
16221,2 - Medium
16221,2 - Medium
16221,2 - Medium
16222,2 - Medium
16223,2 - Medium
16223,2 - Medium
16224,2 - Medium
16225,2 - Medium
16225,2 - Medium
16226,2 - Medium
16226,2 - Medium
16227,2 - Medium
16227,2 - Medium
16228,2 - Medium
16229,2 - Medium
16229,2 - Medium
16230,2 - Medium
16231,2 - Medium
16231,2 - Medium
16232,2 - Medium
16233,2 - Medium
16233,2 - Medium
16233,2 - Medium
16233,2 - Medium
16234,2 - Medium
16235,2 - Medium
16235,2 - Medium
16235,2 - Medium
16235,2 - Medium
16235,2 - Medium
16235,2 - Medium
16236,2 - Medium
16236,2 - Medium
16237,2 - Medium
16237,2 - Medium
16238,2 - Medium
16239,2 - Medium
16240,2 - Medium
16240,2 - Medium
16241,2 - Medium
16241,2 - Medium
16242,2 - Medium
16243,2 - Medium
16243,2 - Medium
16244,2 - Medium
16245,2 - Medium
16246,2 - Medium
16247,2 - Medium
16247,2 - Medium
16247,2 - Medium
16248,2 - Medium
16249,2 - Medium
16250,2 - Medium
16251,2 - Medium
16251,2 - Medium
16252,2 - Medium
16253,2 - Medium
16253,2 - Medium
16254,2 - Medium
16255,2 - Medium
16256,2 - Medium
16257,2 - Medium
16258,2 - Medium
16259,2 - Medium
16260,2 - Medium
16260,2 - Medium
16261,2 - Medium
16261,2 - Medium
16261,2 - Medium
16262,2 - Medium
16263,2 - Medium
16263,2 - Medium
16263,2 - Medium
16264,2 - Medium
16264,2 - Medium
16265,2 - Medium
16266,2 - Medium
16266,2 - Medium
16266,2 - Medium
16267,2 - Medium
16267,2 - Medium
16268,2 - Medium
16269,2 - Medium
16269,2 - Medium
16270,2 - Medium
16271,2 - Medium
16271,2 - Medium
16271,2 - Medium
16271,2 - Medium
16271,2 - Medium
16272,2 - Medium
16273,2 - Medium
16274,2 - Medium
16274,2 - Medium
16274,2 - Medium
16275,2 - Medium
16275,2 - Medium
16275,2 - Medium
16275,2 - Medium
16276,2 - Medium
16276,2 - Medium
16277,2 - Medium
16277,2 - Medium
16277,2 - Medium
16277,2 - Medium
16278,2 - Medium
16278,2 - Medium
16278,2 - Medium
16279,2 - Medium
16279,2 - Medium
16279,2 - Medium
16279,2 - Medium
16279,2 - Medium
16280,2 - Medium
16280,2 - Medium
16281,2 - Medium
16282,2 - Medium
16282,2 - Medium
16283,2 - Medium
16284,2 - Medium
16284,2 - Medium
16284,2 - Medium
16284,2 - Medium
16285,2 - Medium
16286,2 - Medium
16286,2 - Medium
16286,2 - Medium
16287,2 - Medium
16287,2 - Medium
16288,2 - Medium
16289,2 - Medium
16289,2 - Medium
16290,2 - Medium
16290,2 - Medium
16291,2 - Medium
16291,2 - Medium
16292,2 - Medium
16293,2 - Medium
16294,2 - Medium
16294,2 - Medium
16294,2 - Medium
16294,2 - Medium
16294,2 - Medium
16294,2 - Medium
16295,2 - Medium
16295,2 - Medium
16296,2 - Medium
16296,2 - Medium
16297,2 - Medium
16297,2 - Medium
16297,2 - Medium
16297,2 - Medium
16298,2 - Medium
16299,2 - Medium
16299,2 - Medium
16300,2 - Medium
16300,2 - Medium
16300,2 - Medium
16300,2 - Medium
16301,2 - Medium
16302,2 - Medium
16303,2 - Medium
16303,2 - Medium
16304,2 - Medium
16304,2 - Medium
16305,2 - Medium
16305,2 - Medium
16306,2 - Medium
16307,2 - Medium
16307,2 - Medium
16307,2 - Medium
16307,2 - Medium
16308,2 - Medium
16308,2 - Medium
16309,2 - Medium
16309,2 - Medium
16309,2 - Medium
16310,2 - Medium
16311,2 - Medium
16311,2 - Medium
16311,2 - Medium
16311,2 - Medium
16312,2 - Medium
16313,2 - Medium
16313,2 - Medium
16314,2 - Medium
16315,2 - Medium
16316,2 - Medium
16316,2 - Medium
16316,2 - Medium
16317,2 - Medium
16317,2 - Medium
16318,2 - Medium
16318,2 - Medium
16319,2 - Medium
16320,2 - Medium
16320,2 - Medium
16320,2 - Medium
16320,2 - Medium
16320,2 - Medium
16321,2 - Medium
16322,2 - Medium
16323,2 - Medium
16323,2 - Medium
16324,2 - Medium
16325,2 - Medium
16325,2 - Medium
16325,2 - Medium
16326,2 - Medium
16327,2 - Medium
16327,2 - Medium
16327,2 - Medium
16327,2 - Medium
16327,2 - Medium
16328,2 - Medium
16328,2 - Medium
16328,2 - Medium
16328,2 - Medium
16328,2 - Medium
16328,2 - Medium
16329,2 - Medium
16330,2 - Medium
16330,2 - Medium
16331,2 - Medium
16331,2 - Medium
16331,2 - Medium
16332,2 - Medium
16333,2 - Medium
16334,2 - Medium
16334,2 - Medium
16335,2 - Medium
16335,2 - Medium
16336,2 - Medium
16337,2 - Medium
16337,2 - Medium
16338,2 - Medium
16338,2 - Medium
16338,2 - Medium
16339,2 - Medium
16339,2 - Medium
16340,2 - Medium
16340,2 - Medium
16340,2 - Medium
16341,2 - Medium
16341,2 - Medium
16342,2 - Medium
16343,2 - Medium
16344,2 - Medium
16345,2 - Medium
16345,2 - Medium
16346,2 - Medium
16347,2 - Medium
16348,2 - Medium
16349,2 - Medium
16349,2 - Medium
16350,2 - Medium
16350,2 - Medium
16351,2 - Medium
16352,2 - Medium
16352,2 - Medium
16352,2 - Medium
16352,2 - Medium
16353,2 - Medium
16353,2 - Medium
16354,2 - Medium
16355,2 - Medium
16355,2 - Medium
16356,2 - Medium
16356,2 - Medium
16357,2 - Medium
16357,2 - Medium
16357,2 - Medium
16358,2 - Medium
16358,2 - Medium
16358,2 - Medium
16359,2 - Medium
16359,2 - Medium
16359,2 - Medium
16360,2 - Medium
16361,2 - Medium
16362,2 - Medium
16362,2 - Medium
16363,2 - Medium
16364,2 - Medium
16365,2 - Medium
16365,2 - Medium
16366,2 - Medium
16367,2 - Medium
16368,2 - Medium
16368,2 - Medium
16368,2 - Medium
16369,2 - Medium
16370,2 - Medium
16370,2 - Medium
16371,2 - Medium
16371,2 - Medium
16372,2 - Medium
16372,2 - Medium
16373,2 - Medium
16374,2 - Medium
16375,2 - Medium
16375,2 - Medium
16375,2 - Medium
16376,2 - Medium
16377,2 - Medium
16377,2 - Medium
16377,2 - Medium
16377,2 - Medium
16377,2 - Medium
16378,2 - Medium
16378,2 - Medium
16379,2 - Medium
16379,2 - Medium
16379,2 - Medium
16380,2 - Medium
16380,2 - Medium
16380,2 - Medium
16381,2 - Medium
16382,2 - Medium
16382,2 - Medium
16382,2 - Medium
16382,2 - Medium
16383,2 - Medium
16384,2 - Medium
16384,2 - Medium
16385,2 - Medium
16386,2 - Medium
16386,2 - Medium
16387,2 - Medium
16387,2 - Medium
16388,2 - Medium
16389,2 - Medium
16390,2 - Medium
16390,2 - Medium
16390,2 - Medium
16391,2 - Medium
16391,2 - Medium
16392,2 - Medium
16392,2 - Medium
16392,2 - Medium
16393,2 - Medium
16393,2 - Medium
16393,2 - Medium
16393,2 - Medium
16394,2 - Medium
16395,2 - Medium
16396,2 - Medium
16396,2 - Medium
16397,2 - Medium
16398,2 - Medium
16399,2 - Medium
16400,2 - Medium
16401,2 - Medium
16402,2 - Medium
16403,2 - Medium
16403,2 - Medium
16404,2 - Medium
16405,2 - Medium
16405,2 - Medium
16406,2 - Medium
16406,2 - Medium
16407,2 - Medium
16407,2 - Medium
16408,2 - Medium
16409,2 - Medium
16410,2 - Medium
16410,2 - Medium
16411,2 - Medium
16412,2 - Medium
16412,2 - Medium
16412,2 - Medium
16413,2 - Medium
16413,2 - Medium
16413,2 - Medium
16413,2 - Medium
16413,2 - Medium
16414,2 - Medium
16415,2 - Medium
16416,2 - Medium
16417,2 - Medium
16417,2 - Medium
16418,2 - Medium
16418,2 - Medium
16418,2 - Medium
16419,2 - Medium
16419,2 - Medium
16420,2 - Medium
16421,2 - Medium
16421,2 - Medium
16421,2 - Medium
16422,2 - Medium
16423,2 - Medium
16424,2 - Medium
16424,2 - Medium
16424,2 - Medium
16424,2 - Medium
16425,2 - Medium
16425,2 - Medium
16426,2 - Medium
16426,2 - Medium
16427,2 - Medium
16427,2 - Medium
16427,2 - Medium
16428,2 - Medium
16429,2 - Medium
16430,2 - Medium
16430,2 - Medium
16430,2 - Medium
16431,2 - Medium
16431,2 - Medium
16432,2 - Medium
16433,2 - Medium
16433,2 - Medium
16433,2 - Medium
16434,2 - Medium
16435,2 - Medium
16436,2 - Medium
16436,2 - Medium
16437,2 - Medium
16438,2 - Medium
16438,2 - Medium
16438,2 - Medium
16438,2 - Medium
16438,2 - Medium
16439,2 - Medium
16440,2 - Medium
16441,2 - Medium
16441,2 - Medium
16441,2 - Medium
16442,2 - Medium
16443,2 - Medium
16443,2 - Medium
16443,2 - Medium
16444,2 - Medium
16445,2 - Medium
16445,2 - Medium
16446,2 - Medium
16447,2 - Medium
16447,2 - Medium
16448,2 - Medium
16449,2 - Medium
16449,2 - Medium
16449,2 - Medium
16449,2 - Medium
16449,2 - Medium
16450,2 - Medium
16450,2 - Medium
16450,2 - Medium
16451,2 - Medium
16452,2 - Medium
16452,2 - Medium
16453,2 - Medium
16453,2 - Medium
16453,2 - Medium
16453,2 - Medium
16453,2 - Medium
16453,2 - Medium
16454,2 - Medium
16454,2 - Medium
16454,2 - Medium
16454,2 - Medium
16455,2 - Medium
16455,2 - Medium
16455,2 - Medium
16455,2 - Medium
16455,2 - Medium
16455,2 - Medium
16456,2 - Medium
16457,2 - Medium
16457,2 - Medium
16457,2 - Medium
16458,2 - Medium
16459,2 - Medium
16460,2 - Medium
16460,2 - Medium
16460,2 - Medium
16461,2 - Medium
16462,2 - Medium
16462,2 - Medium
16462,2 - Medium
16463,2 - Medium
16464,2 - Medium
16464,2 - Medium
16464,2 - Medium
16464,2 - Medium
16465,2 - Medium
16466,2 - Medium
16466,2 - Medium
16466,2 - Medium
16466,2 - Medium
16467,2 - Medium
16467,2 - Medium
16467,2 - Medium
16468,2 - Medium
16468,2 - Medium
16468,2 - Medium
16469,2 - Medium
16470,2 - Medium
16470,2 - Medium
16470,2 - Medium
16471,2 - Medium
16471,2 - Medium
16471,2 - Medium
16472,2 - Medium
16472,2 - Medium
16472,2 - Medium
16473,2 - Medium
16473,2 - Medium
16474,2 - Medium
16475,2 - Medium
16475,2 - Medium
16475,2 - Medium
16475,2 - Medium
16476,2 - Medium
16477,2 - Medium
16477,2 - Medium
16478,2 - Medium
16478,2 - Medium
16479,2 - Medium
16480,2 - Medium
16480,2 - Medium
16481,2 - Medium
16481,2 - Medium
16482,2 - Medium
16482,2 - Medium
16482,2 - Medium
16483,2 - Medium
16483,2 - Medium
16484,2 - Medium
16484,2 - Medium
16485,2 - Medium
16485,2 - Medium
16486,2 - Medium
16486,2 - Medium
16487,2 - Medium
16487,2 - Medium
16488,2 - Medium
16488,2 - Medium
16489,2 - Medium
16489,2 - Medium
16490,2 - Medium
16491,2 - Medium
16491,2 - Medium
16492,2 - Medium
16492,2 - Medium
16492,2 - Medium
16492,2 - Medium
16492,2 - Medium
16492,2 - Medium
16493,2 - Medium
16494,2 - Medium
16495,2 - Medium
16496,2 - Medium
16497,2 - Medium
16497,2 - Medium
16498,2 - Medium
16499,2 - Medium
16499,2 - Medium
16499,2 - Medium
16499,2 - Medium
16499,2 - Medium
16499,2 - Medium
16500,2 - Medium
16501,2 - Medium
16501,2 - Medium
16502,2 - Medium
16503,2 - Medium
16503,2 - Medium
16503,2 - Medium
16504,2 - Medium
16505,2 - Medium
16505,2 - Medium
16506,2 - Medium
16506,2 - Medium
16506,2 - Medium
16507,2 - Medium
16507,2 - Medium
16508,2 - Medium
16509,2 - Medium
16510,2 - Medium
16511,2 - Medium
16512,2 - Medium
16513,2 - Medium
16513,2 - Medium
16514,2 - Medium
16514,2 - Medium
16515,2 - Medium
16515,2 - Medium
16515,2 - Medium
16516,2 - Medium
16517,2 - Medium
16518,2 - Medium
16519,2 - Medium
16520,2 - Medium
16521,2 - Medium
16521,2 - Medium
16522,2 - Medium
16523,2 - Medium
16524,2 - Medium
16524,2 - Medium
16524,2 - Medium
16525,2 - Medium
16526,2 - Medium
16527,2 - Medium
16527,2 - Medium
16527,2 - Medium
16528,2 - Medium
16529,2 - Medium
16530,2 - Medium
16531,2 - Medium
16532,2 - Medium
16532,2 - Medium
16532,2 - Medium
16532,2 - Medium
16533,2 - Medium
16534,2 - Medium
16534,2 - Medium
16535,2 - Medium
16535,2 - Medium
16536,2 - Medium
16536,2 - Medium
16536,2 - Medium
16536,2 - Medium
16537,2 - Medium
16538,2 - Medium
16539,2 - Medium
16540,2 - Medium
16540,2 - Medium
16541,2 - Medium
16541,2 - Medium
16542,2 - Medium
16542,2 - Medium
16543,2 - Medium
16543,2 - Medium
16544,2 - Medium
16544,2 - Medium
16544,2 - Medium
16544,2 - Medium
16545,2 - Medium
16546,2 - Medium
16547,2 - Medium
16548,2 - Medium
16549,2 - Medium
16550,2 - Medium
16551,2 - Medium
16551,2 - Medium
16552,2 - Medium
16552,2 - Medium
16553,2 - Medium
16553,2 - Medium
16554,2 - Medium
16554,2 - Medium
16555,2 - Medium
16556,2 - Medium
16556,2 - Medium
16557,2 - Medium
16558,2 - Medium
16559,2 - Medium
16560,2 - Medium
16560,2 - Medium
16561,2 - Medium
16561,2 - Medium
16562,2 - Medium
16563,2 - Medium
16563,2 - Medium
16563,2 - Medium
16563,2 - Medium
16564,2 - Medium
16565,2 - Medium
16565,2 - Medium
16566,2 - Medium
16567,2 - Medium
16568,2 - Medium
16568,2 - Medium
16569,2 - Medium
16570,2 - Medium
16570,2 - Medium
16571,2 - Medium
16572,2 - Medium
16572,2 - Medium
16573,2 - Medium
16573,2 - Medium
16574,2 - Medium
16575,2 - Medium
16575,2 - Medium
16575,2 - Medium
16575,2 - Medium
16576,2 - Medium
16577,2 - Medium
16577,2 - Medium
16577,2 - Medium
16578,2 - Medium
16578,2 - Medium
16579,2 - Medium
16580,2 - Medium
16581,2 - Medium
16581,2 - Medium
16582,2 - Medium
16582,2 - Medium
16583,2 - Medium
16583,2 - Medium
16583,2 - Medium
16584,2 - Medium
16584,2 - Medium
16584,2 - Medium
16584,2 - Medium
16585,2 - Medium
16586,2 - Medium
16586,2 - Medium
16586,2 - Medium
16587,2 - Medium
16588,2 - Medium
16588,2 - Medium
16589,2 - Medium
16589,2 - Medium
16590,2 - Medium
16591,2 - Medium
16592,2 - Medium
16593,2 - Medium
16593,2 - Medium
16594,2 - Medium
16594,2 - Medium
16595,2 - Medium
16595,2 - Medium
16596,2 - Medium
16597,2 - Medium
16597,2 - Medium
16598,2 - Medium
16598,2 - Medium
16599,2 - Medium
16599,2 - Medium
16600,2 - Medium
16601,2 - Medium
16602,2 - Medium
16602,2 - Medium
16603,2 - Medium
16604,2 - Medium
16604,2 - Medium
16605,2 - Medium
16606,2 - Medium
16607,2 - Medium
16607,2 - Medium
16607,2 - Medium
16608,2 - Medium
16608,2 - Medium
16608,2 - Medium
16609,2 - Medium
16609,2 - Medium
16610,2 - Medium
16611,2 - Medium
16611,2 - Medium
16611,2 - Medium
16612,2 - Medium
16612,2 - Medium
16612,2 - Medium
16612,2 - Medium
16612,2 - Medium
16612,2 - Medium
16612,2 - Medium
16612,2 - Medium
16613,2 - Medium
16613,2 - Medium
16613,2 - Medium
16613,2 - Medium
16613,2 - Medium
16614,2 - Medium
16615,2 - Medium
16615,2 - Medium
16615,2 - Medium
16616,2 - Medium
16617,2 - Medium
16617,2 - Medium
16618,2 - Medium
16618,2 - Medium
16618,2 - Medium
16619,2 - Medium
16619,2 - Medium
16620,2 - Medium
16620,2 - Medium
16620,2 - Medium
16620,2 - Medium
16620,2 - Medium
16621,2 - Medium
16622,2 - Medium
16622,2 - Medium
16623,2 - Medium
16624,2 - Medium
16624,2 - Medium
16625,2 - Medium
16625,2 - Medium
16626,2 - Medium
16627,2 - Medium
16628,2 - Medium
16628,2 - Medium
16628,2 - Medium
16629,2 - Medium
16630,2 - Medium
16631,2 - Medium
16632,2 - Medium
16632,2 - Medium
16632,2 - Medium
16633,2 - Medium
16634,2 - Medium
16635,2 - Medium
16636,2 - Medium
16637,2 - Medium
16637,2 - Medium
16637,2 - Medium
16638,2 - Medium
16639,2 - Medium
16639,2 - Medium
16640,2 - Medium
16641,2 - Medium
16642,2 - Medium
16642,2 - Medium
16643,2 - Medium
16643,2 - Medium
16644,2 - Medium
16645,2 - Medium
16645,2 - Medium
16645,2 - Medium
16645,2 - Medium
16646,2 - Medium
16646,2 - Medium
16646,2 - Medium
16647,2 - Medium
16647,2 - Medium
16647,2 - Medium
16648,2 - Medium
16648,2 - Medium
16649,2 - Medium
16649,2 - Medium
16649,2 - Medium
16649,2 - Medium
16650,2 - Medium
16650,2 - Medium
16651,2 - Medium
16651,2 - Medium
16651,2 - Medium
16652,2 - Medium
16652,2 - Medium
16652,2 - Medium
16652,2 - Medium
16653,2 - Medium
16654,2 - Medium
16655,2 - Medium
16655,2 - Medium
16655,2 - Medium
16655,2 - Medium
16655,2 - Medium
16655,2 - Medium
16656,2 - Medium
16657,2 - Medium
16658,2 - Medium
16659,2 - Medium
16660,2 - Medium
16660,2 - Medium
16661,2 - Medium
16662,2 - Medium
16663,2 - Medium
16664,2 - Medium
16665,2 - Medium
16665,2 - Medium
16666,2 - Medium
16667,2 - Medium
16667,2 - Medium
16667,2 - Medium
16668,2 - Medium
16669,2 - Medium
16670,2 - Medium
16670,2 - Medium
16671,2 - Medium
16672,2 - Medium
16673,2 - Medium
16673,2 - Medium
16673,2 - Medium
16674,2 - Medium
16675,2 - Medium
16675,2 - Medium
16676,2 - Medium
16677,2 - Medium
16678,2 - Medium
16678,2 - Medium
16678,2 - Medium
16678,2 - Medium
16679,2 - Medium
16679,2 - Medium
16680,2 - Medium
16680,2 - Medium
16680,2 - Medium
16681,2 - Medium
16681,2 - Medium
16681,2 - Medium
16681,2 - Medium
16681,2 - Medium
16681,2 - Medium
16682,2 - Medium
16682,2 - Medium
16682,2 - Medium
16682,2 - Medium
16683,2 - Medium
16683,2 - Medium
16684,2 - Medium
16685,2 - Medium
16685,2 - Medium
16686,2 - Medium
16686,2 - Medium
16686,2 - Medium
16686,2 - Medium
16687,2 - Medium
16687,2 - Medium
16687,2 - Medium
16687,2 - Medium
16688,2 - Medium
16689,2 - Medium
16689,2 - Medium
16689,2 - Medium
16689,2 - Medium
16690,2 - Medium
16690,2 - Medium
16690,2 - Medium
16691,2 - Medium
16691,2 - Medium
16692,2 - Medium
16693,2 - Medium
16693,2 - Medium
16693,2 - Medium
16694,2 - Medium
16695,2 - Medium
16696,2 - Medium
16697,2 - Medium
16697,2 - Medium
16697,2 - Medium
16697,2 - Medium
16698,2 - Medium
16699,2 - Medium
16699,2 - Medium
16700,2 - Medium
16701,2 - Medium
16702,2 - Medium
16702,2 - Medium
16703,2 - Medium
16703,2 - Medium
16703,2 - Medium
16703,2 - Medium
16703,2 - Medium
16704,2 - Medium
16704,1 - High
16704,1 - High
16704,2 - Medium
16704,2 - Medium
16705,2 - Medium
16705,2 - Medium
16705,2 - Medium
16705,2 - Medium
16706,2 - Medium
16707,2 - Medium
16708,2 - Medium
16708,2 - Medium
16709,2 - Medium
16710,2 - Medium
16710,2 - Medium
16711,2 - Medium
16712,2 - Medium
16713,2 - Medium
16713,2 - Medium
16713,2 - Medium
16713,2 - Medium
16714,2 - Medium
16715,2 - Medium
16716,2 - Medium
16717,2 - Medium
16718,2 - Medium
16718,2 - Medium
16718,2 - Medium
16719,2 - Medium
16719,2 - Medium
16720,2 - Medium
16721,2 - Medium
16721,2 - Medium
16722,2 - Medium
16723,2 - Medium
16723,2 - Medium
16723,2 - Medium
